Date,Team,fuckYOIU,WinLoss,
2018/3/28,PHI,0.022052492,W,0.219597657
2018/3/28,LAC,0.188146036,W,0.868281383
2018/3/28,PHX,0.028541826,L,0.131718617
2018/3/28,BOS,0.049891684,W,0.180611035
2018/3/28,UTA,0.22634661,L,0.819388965
2018/3/29,WAS,0.203008016,L,0.624092158
2018/3/29,DET,0.122277302,W,0.375907842
2018/3/29,MIL,0.180028069,W,0.422062241
2018/3/29,GSW,0.246515818,L,0.577937759
2018/3/29,CHI,0.0804383,L,0.28067052
2018/3/29,MIA,0.206155034,W,0.71932948
2018/3/29,IND,0.093110184,W,0.895570601
2018/3/29,SAC,0.010857257,L,0.104429399
2018/3/29,OKC,0.266938491,L,0.837404782
2018/3/29,SAS,0.051830277,W,0.162595218
2018/3/30,PHI,0.029594729,W,0.447334778
2018/3/30,ATL,0.036563169,L,0.552665222
2018/3/30,NOR,0.1612317,L,0.4484032
2018/3/30,CLE,0.198336876,W,0.5515968
2018/3/30,MIN,0.204333168,W,0.823459902
2018/3/30,DAL,0.043806623,L,0.176540098
2018/3/30,PHX,0.028979141,L,0.090535151
2018/3/30,HOU,0.291108038,W,0.909464849
2018/3/30,MIL,0.180224257,W,0.738364929
2018/3/30,LAL,0.063861357,L,0.261635071
2018/3/30,DEN,0.151282894,W,0.324323908
2018/3/30,OKC,0.315173295,L,0.675676092
2018/3/30,CHI,0.076897296,W,0.480744327
2018/3/30,ORL,0.083057365,L,0.519255673
2018/3/30,LAC,0.188267264,L,0.502405714
2018/3/30,POR,0.186464271,W,0.497594286
2018/3/30,MEM,0.098499544,L,0.303701457
2018/3/30,UTA,0.225830622,W,0.696298543
2018/3/31,TOR,0.181795263,L,0.732933
2018/3/31,BOS,0.066242775,W,0.267067
2018/3/31,BKN,0.023359262,W,0.101835026
2018/3/31,MIA,0.206024114,L,0.898164974
2018/3/31,DET,0.094219337,W,0.572885076
2018/3/31,NYK,0.070245302,L,0.427114924
2018/3/31,GSW,0.24844492,W,0.993145345
2018/3/31,SAC,0.001714758,L,0.006854655
2018/3/31,CHA,0.184982749,L,0.464872738
2018/3/31,WAS,0.212938519,W,0.535127262
2018/4/1,ORL,0.040967484,L,0.570039335
2018/4/1,ATL,0.030900336,W,0.429960665
2018/4/1,DET,0.094219337,W,0.854928197
2018/4/1,BKN,0.015987973,L,0.145071803
2018/4/1,WAS,0.202436829,L,0.818779582
2018/4/1,CHI,0.044805327,W,0.181220418
2018/4/1,PHI,0.030277439,W,0.183678153
2018/4/1,CHA,0.134562194,L,0.816321847
2018/4/1,DAL,0.041356588,L,0.17532725
2018/4/1,CLE,0.194525674,W,0.82467275
2018/4/1,MIL,0.180028069,L,0.49928233
2018/4/1,DEN,0.180545615,W,0.50071767
2018/4/1,PHX,0.028979141,L,0.099203292
2018/4/1,GSW,0.263139603,W,0.900796708
2018/4/1,IND,0.099519486,W,0.372525052
2018/4/1,LAC,0.167628953,L,0.627474948
2018/4/1,SAC,0.004667953,W,0.074504438
2018/4/1,LAL,0.057985402,L,0.925495562
2018/4/1,UTA,0.207511928,W,0.606991818
2018/4/1,MIN,0.134357471,L,0.393008182
2018/4/1,OKC,0.266938491,W,0.591177311
2018/4/1,NOR,0.184598613,L,0.408822689
2018/4/1,MEM,0.098036017,L,0.342046722
2018/4/1,POR,0.188579848,W,0.657953278
2018/4/1,HOU,0.304888174,L,0.842975002
2018/4/1,SAS,0.056792983,W,0.157024998
2018/4/3,CHA,0.160792641,L,0.80632996
2018/4/3,CHI,0.038620315,W,0.19367004
2018/4/3,TOR,0.182602214,L,0.479435839
2018/4/3,CLE,0.198266714,W,0.520564161
2018/4/3,POR,0.109555912,L,0.717919244
2018/4/3,DAL,0.043046087,W,0.282080756
2018/4/3,IND,0.100100168,L,0.377583034
2018/4/3,DEN,0.165007528,W,0.622416966
2018/4/3,WAS,0.202436829,L,0.399155561
2018/4/3,HOU,0.304725913,W,0.600844439
2018/4/3,SAS,0.126052718,L,0.429511191
2018/4/3,LAC,0.167426755,W,0.570488809
2018/4/3,ATL,0.057721236,L,0.232072901
2018/4/3,MIA,0.190999041,W,0.767927099
2018/4/3,BOS,0.050356886,L,0.226867069
2018/4/3,MIL,0.171609598,W,0.773132931
2018/4/3,ORL,0.040967484,W,0.408898857
2018/4/3,NYK,0.05922229,L,0.591101143
2018/4/3,GSW,0.245196922,W,0.437367294
2018/4/3,OKC,0.315423238,L,0.562632706
2018/4/3,BKN,0.025025629,L,0.451850216
2018/4/3,PHI,0.03035916,W,0.548149784
2018/4/3,SAC,0.006514459,L,0.177538048
2018/4/3,PHX,0.030178854,W,0.822461952
2018/4/3,LAL,0.055364782,L,0.247914195
2018/4/3,UTA,0.167957572,W,0.752085805
2018/4/4,MIA,0.164628695,W,0.839993314
2018/4/4,ATL,0.031359407,L,0.160006686
2018/4/4,PHI,0.030256968,W,0.19232968
2018/4/4,DET,0.127061279,L,0.80767032
2018/4/4,SAS,0.220262327,L,0.775233954
2018/4/4,LAL,0.063861357,W,0.224766046
2018/4/4,MEM,0.073622763,L,0.285114904
2018/4/4,NOR,0.184598613,W,0.714885096
2018/4/4,DAL,0.018052767,L,0.177881386
2018/4/4,ORL,0.083434899,W,0.822118614
2018/4/4,BOS,0.05102336,L,0.209069852
2018/4/4,TOR,0.193025984,W,0.790930148
2018/4/5,WAS,0.202436829,L,0.531136629
2018/4/5,CLE,0.178702068,W,0.468863371
2018/4/5,MIN,0.337661274,L,0.671737082
2018/4/5,DEN,0.165007528,W,0.328262918
2018/4/5,POR,0.022391965,L,0.06775928
2018/4/5,HOU,0.308071483,W,0.93224072
2018/4/5,GSW,0.244890547,L,0.70540644
2018/4/5,IND,0.102271788,W,0.29459356
2018/4/5,BKN,0.020869262,W,0.108483125
2018/4/5,MIL,0.171504083,L,0.891516875
2018/4/5,LAC,0.188146036,L,0.454484649
2018/4/5,UTA,0.225830622,W,0.545515351
2018/4/6,CHI,0.061161577,L,0.437768807
2018/4/6,BOS,0.078550472,W,0.562231193
2018/4/6,DAL,0.04102145,L,0.282062948
2018/4/6,DET,0.10441222,W,0.717937052
2018/4/6,MIN,0.337225149,W,0.853279722
2018/4/6,LAL,0.057985402,L,0.146720278
2018/4/6,SAC,0.022971853,W,0.186456924
2018/4/6,MEM,0.100230079,L,0.813543076
2018/4/6,MIA,0.214917899,L,0.806130603
2018/4/6,NYK,0.051686418,W,0.193869397
2018/4/6,CHA,0.160792641,W,0.658372275
2018/4/6,ORL,0.083434899,L,0.341627725
2018/4/6,CLE,0.168617301,L,0.850360921
2018/4/6,PHI,0.029671798,W,0.149639079
2018/4/6,NOR,0.161469148,W,0.853857072
2018/4/6,PHX,0.027636445,L,0.146142928
2018/4/6,IND,0.100096571,L,0.339074639
2018/4/6,TOR,0.195108553,W,0.660925361
2018/4/6,ATL,0.057149008,W,0.292322116
2018/4/6,WAS,0.138351109,L,0.707677884
2018/4/7,BKN,0.022628077,W,0.369889167
2018/4/7,CHI,0.038547212,L,0.630110833
2018/4/7,NOR,0.161469148,W,0.374794435
2018/4/7,GSW,0.269351412,L,0.625205565
2018/4/7,OKC,0.266938491,W,0.464232802
2018/4/7,HOU,0.308071483,L,0.535767198
2018/4/7,DEN,0.151282894,W,0.474191882
2018/4/7,LAC,0.167750181,L,0.525808118
2018/4/7,MIL,0.044507856,W,0.459984645
2018/4/7,NYK,0.052251583,L,0.540015355
2018/4/7,POR,0.109555912,L,0.64805536
2018/4/7,SAS,0.059497411,W,0.35194464
2018/4/8,ATL,0.057149008,W,0.394130359
2018/4/8,BOS,0.087851261,L,0.605869641
2018/4/8,IND,0.099519486,W,0.425148547
2018/4/8,CHA,0.134562194,L,0.574851453
2018/4/8,UTA,0.221425089,W,0.792472352
2018/4/8,LAL,0.057985402,L,0.207527648
2018/4/8,DET,0.096491293,L,0.490497256
2018/4/8,MEM,0.100230079,W,0.509502744
2018/4/8,DAL,0.04102145,L,0.580273943
2018/4/8,PHI,0.029671798,W,0.419726057
2018/4/8,GSW,0.244890547,W,0.920437889
2018/4/8,PHX,0.021168195,L,0.079562111
2018/4/8,ORL,0.042437041,L,0.225544483
2018/4/8,TOR,0.145716714,W,0.774455517
2018/4/9,CHI,0.059947952,L,0.793641111
2018/4/9,BKN,0.015587389,W,0.206358889
2018/4/9,POR,0.100268523,L,0.390976159
2018/4/9,DEN,0.15618835,W,0.609023841
2018/4/9,TOR,0.163560282,W,0.845504785
2018/4/9,DET,0.029886621,L,0.154495215
2018/4/9,NOR,0.161469148,W,0.490943021
2018/4/9,LAC,0.167426755,L,0.509056979
2018/4/9,OKC,0.267188434,W,0.573009562
2018/4/9,MIA,0.199101226,L,0.426990438
2018/4/9,ORL,0.042437041,L,0.582731106
2018/4/9,MIL,0.030387356,W,0.417268894
2018/4/9,MEM,0.089188412,L,0.233182768
2018/4/9,MIN,0.293294446,W,0.766817232
2018/4/9,CLE,0.182829773,W,0.777729788
2018/4/9,NYK,0.052251583,L,0.222270212
2018/4/9,SAC,0.023221058,L,0.290212286
2018/4/9,SAS,0.056792983,W,0.709787714
2018/4/10,PHI,0.029594729,W,0.489208978
2018/4/10,ATL,0.030900336,L,0.510791022
2018/4/10,PHX,0.041438109,W,0.56231019
2018/4/10,DAL,0.032254507,L,0.43768981
2018/4/10,CHA,0.160792641,W,0.629131886
2018/4/10,IND,0.09478595,L,0.370868114
2018/4/10,HOU,0.298023568,W,0.837123761
2018/4/10,LAL,0.057985402,L,0.162876239
2018/4/10,GSW,0.244890547,L,0.516037435
2018/4/10,UTA,0.229669109,W,0.483962565
2018/4/10,BOS,0.068591669,L,0.243922277
2018/4/10,WAS,0.212611304,W,0.756077723
2018/4/11,BKN,0.022596472,L,0.233685917
2018/4/11,BOS,0.074099438,W,0.766314083
2018/4/11,DET,0.054792138,W,0.583806114
2018/4/11,CHI,0.039061175,L,0.416193886
2018/4/11,NYK,0.048099139,W,0.216510072
2018/4/11,CLE,0.17405745,L,0.783489928
2018/4/11,LAL,0.050270606,W,0.23104832
2018/4/11,LAC,0.167305553,L,0.76895168
2018/4/11,TOR,0.181795263,L,0.52189585
2018/4/11,MIA,0.166541025,W,0.47810415
2018/4/11,DEN,0.167552308,L,0.363747392
2018/4/11,MIN,0.293075896,W,0.636252608
2018/4/11,SAS,0.126052718,L,0.405414331
2018/4/11,NOR,0.184870474,W,0.594585669
2018/4/11,MEM,0.089188412,L,0.219462319
2018/4/11,OKC,0.31720669,W,0.780537681
2018/4/11,WAS,0.120841952,L,0.586586632
2018/4/11,ORL,0.085166752,W,0.413413368
2018/4/11,MIL,0.176822144,L,0.856306689
2018/4/11,PHI,0.029671798,W,0.143693311
2018/4/11,UTA,0.221425089,L,0.545050626
2018/4/11,POR,0.184821741,W,0.454949374
2018/4/11,HOU,0.271932186,L,0.960511781
2018/4/11,SAC,0.011179579,W,0.039488219
2018/4/14,SAS,0.128445327,L,0.323301254
2018/4/14,GSW,0.268847679,W,0.676698746
2018/4/14,MIA,0.214917899,L,0.878687457
2018/4/14,PHI,0.029671798,W,0.121312543
2018/4/14,NOR,0.161469148,W,0.466281827
2018/4/14,POR,0.184821741,L,0.533718173
2018/4/14,WAS,0.201767788,L,0.528460746
2018/4/14,TOR,0.180035003,W,0.471539254
2018/4/15,MIL,0.173698759,L,0.723921184
2018/4/15,BOS,0.066242775,W,0.276078816
2018/4/15,IND,0.099519486,W,0.331410798
2018/4/15,CLE,0.200770929,L,0.668589202
2018/4/15,MIN,0.337225149,L,0.538804579
2018/4/15,HOU,0.288651398,W,0.461195421
2018/4/15,UTA,0.168826957,L,0.348635806
2018/4/15,OKC,0.315423238,W,0.651364194
2018/4/16,SAS,0.126573419,L,0.320097788
2018/4/16,GSW,0.268847679,W,0.679902212
2018/4/16,MIA,0.214917899,W,0.861255724
2018/4/16,PHI,0.03462227,L,0.138744276
2018/4/17,MIL,0.173698759,L,0.723921184
2018/4/17,BOS,0.066242775,W,0.276078816
2018/4/17,NOR,0.161469148,W,0.550511931
2018/4/17,POR,0.131838116,L,0.449488069
2018/4/17,WAS,0.202093921,L,0.509828969
2018/4/17,TOR,0.194301602,W,0.490171031
2018/4/18,IND,0.098581887,L,0.329316717
2018/4/18,CLE,0.200770929,W,0.670683283
2018/4/18,MIN,0.337225149,L,0.538804579
2018/4/18,HOU,0.288651398,W,0.461195421
2018/4/18,UTA,0.169062665,W,0.349132818
2018/4/18,OKC,0.315173295,L,0.650867182
2018/4/19,PHI,0.034617172,W,0.15342467
2018/4/19,MIA,0.191012593,L,0.84657533
2018/4/19,POR,0.09068073,L,0.329088492
2018/4/19,NOR,0.184870474,W,0.670911508
2018/4/19,GSW,0.256892413,W,0.814114168
2018/4/19,SAS,0.058655974,L,0.185885832
2018/4/20,CLE,0.185739501,L,0.660133384
2018/4/20,IND,0.095627122,W,0.339866616
2018/4/20,BOS,0.054525445,L,0.243282664
2018/4/20,MIL,0.169598396,W,0.756717336
2018/4/20,TOR,0.174359987,L,0.451395677
2018/4/20,WAS,0.211908637,W,0.548604323
2018/4/21,PHI,0.034617172,W,0.153433886
2018/4/21,MIA,0.190999041,L,0.846566114
2018/4/21,HOU,0.284683964,L,0.493109753
2018/4/21,MIN,0.292639771,W,0.506890247
2018/4/21,POR,0.101911053,L,0.355361289
2018/4/21,NOR,0.184870474,W,0.644638711
2018/4/21,OKC,0.266938491,L,0.601432564
2018/4/21,UTA,0.176899284,W,0.398567436
2018/4/22,CLE,0.175892617,W,0.633585712
2018/4/22,IND,0.10172194,L,0.366414288
2018/4/22,BOS,0.054370861,L,0.242621581
2018/4/22,MIL,0.169726521,W,0.757378419
2018/4/22,GSW,0.256892413,L,0.825243706
2018/4/22,SAS,0.054400374,W,0.174756294
2018/4/22,TOR,0.174359987,L,0.451395677
2018/4/22,WAS,0.211908637,W,0.548604323
2018/4/23,HOU,0.284828181,W,0.493422253
2018/4/23,MIN,0.292422195,L,0.506577747
2018/4/23,OKC,0.266938491,L,0.601752136
2018/4/23,UTA,0.176663575,W,0.398247864
2018/4/24,MIL,0.177748846,L,0.729823573
2018/4/24,BOS,0.065801586,W,0.270176427
2018/4/24,SAS,0.128445327,L,0.323301254
2018/4/24,GSW,0.268847679,W,0.676698746
2018/4/24,MIA,0.214917899,L,0.864381208
2018/4/24,PHI,0.033719967,W,0.135618792
2018/4/25,IND,0.099519486,L,0.334214462
2018/4/25,CLE,0.198251848,W,0.665785538
2018/4/25,MIN,0.337225149,L,0.541109984
2018/4/25,HOU,0.285984844,W,0.458890016
2018/4/25,UTA,0.168826957,L,0.348635806
2018/4/25,OKC,0.315423238,W,0.651364194
2018/4/25,WAS,0.202093921,L,0.528863188
2018/4/25,TOR,0.180035003,W,0.471136812
2018/4/26,BOS,0.0542674,L,0.242404321
2018/4/26,MIL,0.16960402,W,0.757595679
2018/4/27,CLE,0.175892617,L,0.633584035
2018/4/27,IND,0.101722675,W,0.366415965
2018/4/27,OKC,0.266938491,L,0.601432564
2018/4/27,UTA,0.176899284,W,0.398567436
2018/4/27,TOR,0.183877833,W,0.507735409
2018/4/27,WAS,0.178275031,L,0.492264591
2018/4/28,MIL,0.177743237,L,0.73033152
2018/4/28,BOS,0.065630125,W,0.26966848
2018/4/28,NOR,0.161469148,L,0.375233173
2018/4/28,GSW,0.268847679,W,0.624766827
2018/4/29,IND,0.099519486,L,0.331440943
2018/4/29,CLE,0.200743618,W,0.668559057
2018/4/29,UTA,0.160820093,L,0.360055554
2018/4/29,HOU,0.285833462,W,0.639944446
2018/4/30,PHI,0.029502244,L,0.310961761
2018/4/30,BOS,0.065371942,W,0.689038239
2018/5/1,NOR,0.161469148,L,0.326802995
2018/5/1,GSW,0.332617964,W,0.673197005
2018/5/1,CLE,0.186460353,W,0.490133188
2018/5/1,TOR,0.193967574,L,0.509866812
2018/5/2,UTA,0.160820093,W,0.360055554
2018/5/2,HOU,0.285833462,L,0.639944446
2018/5/3,PHI,0.029502244,L,0.310961761
2018/5/3,BOS,0.065371942,W,0.689038239
2018/5/3,CLE,0.186086245,W,0.489631299
2018/5/3,TOR,0.193967574,L,0.510368701
2018/5/4,GSW,0.334127575,L,0.643793509
2018/5/4,NOR,0.184870474,W,0.356206491
2018/5/4,HOU,0.28292777,W,0.64674256
2018/5/4,UTA,0.154538058,L,0.35325744
2018/5/5,TOR,0.183210803,L,0.477168104
2018/5/5,CLE,0.200743618,W,0.522831896
2018/5/5,BOS,0.054697044,W,0.654631642
2018/5/5,PHI,0.028856882,L,0.345368358
2018/5/6,GSW,0.334127575,W,0.643793509
2018/5/6,NOR,0.184870474,L,0.356206491
2018/5/6,HOU,0.283650631,W,0.647136217
2018/5/6,UTA,0.1546661,L,0.352863783
2018/5/7,TOR,0.182128019,L,0.475380073
2018/5/7,CLE,0.200992834,W,0.524619927
2018/5/7,BOS,0.054697044,L,0.654512544
2018/5/7,PHI,0.028872086,W,0.345487456
2018/5/8,NOR,0.161469148,L,0.326471169
2018/5/8,GSW,0.333120155,W,0.673528831
2018/5/8,UTA,0.155265493,L,0.352110941
2018/5/8,HOU,0.285690679,W,0.647889059
2018/5/9,PHI,0.029502244,L,0.310455651
2018/5/9,BOS,0.065526607,W,0.689544349
2018/5/13,CLE,0.186113557,L,0.739098188
2018/5/13,BOS,0.065698124,W,0.260901812
2018/5/14,GSW,0.334127575,W,0.540342229
2018/5/14,HOU,0.284235301,L,0.459657771
2018/5/15,CLE,0.186113557,L,0.739297828
2018/5/15,BOS,0.065630125,W,0.260702172
2018/5/16,GSW,0.334127575,L,0.538949313
2018/5/16,HOU,0.285833462,W,0.461050687
2018/5/19,BOS,0.054438861,L,0.213205799
2018/5/19,CLE,0.200895943,W,0.786794201
2018/5/20,HOU,0.284088802,L,0.460279778
2018/5/20,GSW,0.333120155,W,0.539720222
2018/5/21,BOS,0.0542674,L,0.212596372
2018/5/21,CLE,0.200992834,W,0.787403628
2018/5/22,HOU,0.284088802,W,0.436687639
2018/5/22,GSW,0.366464995,L,0.563312361
2018/5/23,CLE,0.186113557,L,0.739098188
2018/5/23,BOS,0.065698124,W,0.260901812
2018/5/24,GSW,0.346953119,L,0.548294053
2018/5/24,HOU,0.285833462,W,0.451705947
2018/5/25,BOS,0.054542378,L,0.213733725
2018/5/25,CLE,0.200646072,W,0.786266275
2018/5/26,HOU,0.284231584,L,0.466732966
2018/5/26,GSW,0.324749578,W,0.533267034
2018/5/27,CLE,0.159248096,W,0.707938528
2018/5/27,BOS,0.065698124,L,0.292061472
2018/5/28,GSW,0.33187554,W,0.537268421
2018/5/28,HOU,0.285833462,L,0.462731579
2018/5/31,CLE,0.185864341,L,0.363876512
2018/5/31,GSW,0.324925267,W,0.636123488
2018/6/3,CLE,0.186113557,L,0.364431665
2018/6/3,GSW,0.324581794,W,0.635568335
2018/6/6,GSW,0.326481747,W,0.619652736
2018/6/6,CLE,0.200396822,L,0.380347264
2018/6/8,GSW,0.326481747,W,0.619245144
2018/6/8,CLE,0.200743618,L,0.380754856
